,book_id,goodreads_book_id,best_book_id,work_id,books_count,authors,original_publication_year,title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,language_code,genres
6244,6245,26025989,26025989,45949491,29,Carrie Fisher,2016,The Princess Diarist,3.66,18655,23354,4002,376,1952,7719,8535,4772,https://images.gr-assets.com/books/1496315917m/26025989.jpg,eng,"['nonfiction', 'memoir', 'biography']"
6245,6246,8447255,8447255,13311158,25,Steven Erikson,2011,"The Crippled God (The Malazan Book of the Fallen, #10)",4.44,14472,16590,720,133,392,1553,4461,10051,https://images.gr-assets.com/books/1320388198m/8447255.jpg,eng,"['fantasy', 'fiction', 'books']"
6246,6247,13545345,13545345,17381882,51,Rachel Renée Russell,2012,"Tales from a Not-So-Graceful Ice Princess (Dork Diaries, #4)",4.38,13618,15518,678,297,511,1812,3349,9549,https://images.gr-assets.com/books/1370064558m/13545345.jpg,eng,"['fiction', 'graphic-novels', 'contemporary', 'romance', 'young-adult']"
6247,6248,7124095,7124095,6474015,39,Lisa McMann,2010,"Gone (Wake, #3)",3.72,24393,26058,1903,659,2657,7375,7894,7473,https://images.gr-assets.com/books/1269866682m/7124095.jpg,eng,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction', 'mystery']"
6248,6249,105703,105703,939995,20,"Brian K. Vaughan, Niko Henrichon",2006,Pride of Baghdad,3.88,17203,18146,1291,416,1240,4268,6350,5872,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['graphic-novels', 'comics', 'fiction', 'historical-fiction', 'fantasy', 'young-adult']"
6249,6250,23929479,23929479,43535062,82,Michel Houellebecq,2015,Soumission,3.63,6967,17428,1925,478,1533,5171,7085,3161,https://images.gr-assets.com/books/1421431410m/23929479.jpg,fre,"['fiction', 'contemporary', 'religion']"
6250,6251,1897,1897,809841,31,Jon Krakauer,1990,Eiger Dreams: Ventures Among Men and Mountains,3.97,14010,15074,499,108,472,3588,6525,4381,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,de,"['nonfiction', 'travel', 'sports', 'memoir', 'biography', 'history']"
6251,6252,29397,29397,1745528,32,Richard K. Morgan,2005,"Woken Furies (Takeshi Kovacs, #3)",4.1,14540,16420,456,108,545,2986,6799,5982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['science-fiction', 'fiction', 'thriller', 'fantasy', 'mystery']"
6252,6253,24709327,24709327,44329910,20,Amish Tripathi,2015,"Scion of Ikshvaku (RamChandra, #1)",3.69,12458,16762,1379,443,1413,4974,6029,3903,https://images.gr-assets.com/books/1428418378m/24709327.jpg,eng,"['fiction', 'fantasy', 'historical-fiction']"
6253,6254,7719355,7719355,10463674,30,Gail Carriger,2010,"Blameless (Parasol Protectorate, #3)",4.01,26921,29216,2423,113,899,6491,12936,8777,https://images.gr-assets.com/books/1293436281m/7719355.jpg,eng,"['fantasy', 'paranormal', 'romance', 'fiction', 'historical-fiction']"
6254,6255,12499,12499,14795,18,Jenny McCarthy,2004,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,3.72,12382,13804,1926,469,1329,3601,4579,3826,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['nonfiction', 'memoir', 'biography', 'self-help', 'chick-lit', 'contemporary']"
6255,6256,567704,567704,1371342,35,Clive Barker,1991,Imajica,4.16,15600,17498,702,311,837,2823,5378,8149,https://images.gr-assets.com/books/1333844729m/567704.jpg,eng,"['fantasy', 'horror', 'fiction', 'science-fiction']"
6256,6257,53343,53343,1139032,47,William Zinsser,1976,On Writing Well: The Classic Guide to Writing Nonfiction,4.23,14564,16300,1174,89,390,2492,5962,7367,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['nonfiction', 'business', 'self-help']"
6257,6258,134353,134353,2070161,67,Thomas A. Harris,1967,I'm OK - You're OK,3.7,12756,13746,276,328,1303,4207,4243,3665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['psychology', 'nonfiction', 'self-help', 'science', 'philosophy']"
6258,6259,22026,22026,812174,94,Mario Puzo,1984,The Sicilian,3.94,13800,15057,483,114,705,3708,5956,4574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fiction', 'crime', 'thriller', 'historical-fiction', 'classics', 'mystery']"
6259,6260,25776210,25776210,30158053,24,Patricia Briggs,2016,"Fire Touched (Mercy Thompson, #9)",4.35,18123,23666,2370,66,275,2659,8887,11779,https://images.gr-assets.com/books/1441912000m/25776210.jpg,eng,"['fantasy', 'paranormal', 'romance', 'fiction']"
6260,6261,34312,34312,1163779,60,Maeve Binchy,1992,The Copper Beech,3.89,16931,17989,418,110,721,5249,6935,4974,https://images.gr-assets.com/books/1355114025m/34312.jpg,eng,"['fiction', 'chick-lit', 'romance', 'contemporary']"
6261,6262,1422926,1422926,1413359,14,"Jane Werner Watson, Corinne Malvern",1950,Frosty the Snow Man,4.25,16375,16497,53,289,652,2824,3558,9174,https://images.gr-assets.com/books/1309642075m/1422926.jpg,eng,"['classics', 'fiction', 'fantasy', 'music', 'young-adult']"
6262,6263,2696181,2696181,2721510,22,S.A. Bodeen,2008,"The Compound (The Compound, #1)",3.87,17687,18515,2341,437,1304,4443,6448,5883,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['young-adult', 'science-fiction', 'fiction', 'mystery', 'thriller', 'suspense']"
6263,6264,12663,12663,1017593,33,James A. Michener,1980,The Covenant,4.17,15610,16533,343,102,430,2936,6120,6945,https://images.gr-assets.com/books/1310975573m/12663.jpg,eng,"['historical-fiction', 'fiction', 'classics']"
6264,6265,141828,141828,136792,128,Boris Vian,1947,L'Écume des jours,4.02,13580,18358,761,582,1150,3230,5835,7561,https://images.gr-assets.com/books/1332596603m/141828.jpg,fre,"['fiction', 'classics', 'romance', 'fantasy']"
6265,6266,10637748,10637748,15367524,22,Kimberly Derting,2011,"The Pledge (The Pledge, #1)",3.8,25322,26646,2419,681,2140,6696,9374,7755,https://images.gr-assets.com/books/1327878861m/10637748.jpg,eng,"['young-adult', 'fantasy', 'romance', 'paranormal', 'science-fiction', 'fiction']"
6266,6267,85491,85491,1005181,70,Nora Roberts,2001,The Villa,3.94,20328,22121,650,243,1127,5755,7683,7313,https://images.gr-assets.com/books/1351343027m/85491.jpg,eng,"['romance', 'fiction', 'contemporary', 'mystery', 'suspense', 'chick-lit', 'crime', 'thriller', 'books']"
6267,6268,17729712,24954150,24802085,10,Kimberly Lauren,2013,"Beautiful Broken Rules (Broken, #1)",4.15,20457,27870,1729,464,1088,4232,9999,12087,https://images.gr-assets.com/books/1365043610m/17729712.jpg,eng,"['romance', 'contemporary', 'sports', 'young-adult', 'chick-lit']"
6268,6269,180426,180426,174338,31,Christine Feehan,1999,"Dark Desire (Dark, #2)",4.2,21606,23755,701,239,893,3984,7501,11138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['romance', 'paranormal', 'fantasy', 'fiction']"
6269,6270,13170596,13170596,18349959,19,Dan Wells,2013,"Fragments (Partials Sequence, #2)",4.12,19108,20491,1720,209,622,3590,8173,7897,https://images.gr-assets.com/books/1352943797m/13170596.jpg,eng,"['young-adult', 'science-fiction', 'fiction', 'fantasy', 'romance']"
6270,6271,10428803,10428803,15333212,34,Sarah MacLean,2012,"A Rogue by Any Other Name (The Rules of Scoundrels, #1)",3.95,21565,24286,1944,534,1175,5297,9365,7915,https://images.gr-assets.com/books/1327928208m/10428803.jpg,eng,"['romance', 'historical-fiction', 'fiction']"
6271,6272,92307,92307,1309352,81,Martin Heidegger,1927,Being and Time,3.99,14383,15501,437,547,919,2995,4666,6374,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['philosophy', 'nonfiction', 'classics', 'psychology', 'science']"
6272,6273,4652,4652,8261,55,Ernest Hemingway,1925,In Our Time,3.8,14912,16010,730,311,1086,4413,5878,4322,https://images.gr-assets.com/books/1369859426m/4652.jpg,eng,"['fiction', 'classics']"
6273,6274,25078,25078,25833,18,Jonathan Kozol,1991,Savage Inequalities: Children in America's Schools,4.23,13743,13999,635,109,326,2000,5310,6254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['nonfiction', 'history']"
6274,6275,6605625,8540357,6799539,24,Charlie Higson,2009,"The Enemy (The Enemy, #1)",4.08,12531,17921,2029,380,858,3124,6146,7413,https://images.gr-assets.com/books/1340819657m/6605625.jpg,eng,"['horror', 'young-adult', 'fiction', 'science-fiction', 'fantasy', 'thriller']"
6275,6276,7201,7201,2630354,58,Jeffrey Archer,1990,As the Crow Flies,4.05,14415,16020,631,131,569,3282,6349,5689,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fiction', 'historical-fiction', 'thriller', 'mystery']"
6276,6277,142540,142540,2488095,65,Jeffery Deaver,2000,"The Empty Chair (Lincoln Rhyme, #3)",4.06,16751,18900,625,93,494,3935,8079,6299,https://images.gr-assets.com/books/1336331745m/142540.jpg,eng,"['mystery', 'thriller', 'crime', 'fiction', 'suspense', 'contemporary', 'horror', 'books']"
6277,6278,18869967,18869967,430524,117,Daphne du Maurier,1935,Jamaica Inn,3.85,8392,20557,1669,252,1163,5444,8349,5349,https://images.gr-assets.com/books/1386605082m/18869967.jpg,eng,"['classics', 'fiction', 'historical-fiction', 'mystery', 'romance', 'suspense', 'thriller']"
6278,6279,428042,428042,2519210,44,Kenneth Oppel,2004,"Airborn (Matt Cruse, #1)",4.16,18717,20114,1694,311,600,3266,7246,8691,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fantasy', 'young-adult', 'science-fiction', 'fiction']"
6279,6280,219535,219535,212560,40,Thomas Tryon,1971,The Other,3.99,15719,16670,465,285,780,3690,5931,5984,https://images.gr-assets.com/books/1326661013m/219535.jpg,eng,"['horror', 'fiction', 'mystery', 'thriller', 'classics', 'suspense', 'fantasy']"
6280,6281,24473465,23460947,43193467,58,Daniel Silva,2015,"The English Spy (Gabriel Allon, #15)",4.16,7983,16045,1340,205,473,2345,6513,6509,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
6281,6282,10431447,10431447,12905469,38,"Colin Meloy, Carson Ellis",2011,"Wildwood (Wildwood Chronicles, #1)",3.63,18770,20205,2798,835,2005,5678,6933,4754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fantasy', 'young-adult', 'fiction']"
6282,6283,9957,9957,1189398,43,Ian McEwan,1978,The Cement Garden,3.57,14418,18301,1343,629,1845,5691,6733,3403,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fiction', 'contemporary', 'thriller']"
6283,6284,28507,28507,1209968,27,"Margaret Weis, Tracy Hickman",1992,"Serpent Mage (The Death Gate Cycle, #4)",4.06,17270,18051,138,121,672,3857,6839,6562,https://images.gr-assets.com/books/1327837018m/28507.jpg,eng,"['fantasy', 'fiction', 'science-fiction']"
6284,6285,74812,74812,1461054,45,Daniel Tammet,2006,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,3.84,14287,16092,1845,186,946,4355,6421,4184,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['nonfiction', 'memoir', 'biography', 'psychology', 'science']"
6285,6286,17560674,17560674,24490654,31,Rachel Van Dyken,2013,"The Bet (The Bet, #1)",3.85,26437,28316,2400,712,1941,6701,10604,8358,https://images.gr-assets.com/books/1362593639m/17560674.jpg,eng,"['romance', 'contemporary', 'chick-lit', 'fiction', 'young-adult']"
6286,6287,8564644,8564644,13433150,30,Conor Grennan,2010,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,4.25,14765,15834,2210,144,378,2121,5861,7330,https://images.gr-assets.com/books/1279553857m/8564644.jpg,eng,"['nonfiction', 'memoir', 'travel', 'biography']"
6287,6288,968403,968403,953300,43,Kaui Hart Hemmings,2007,The Descendants,3.82,14124,17650,2254,191,951,4565,8062,3881,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fiction', 'contemporary']"
6288,6289,29610595,29610595,49952105,5,Colleen Hoover,2016,Too Late,4.03,15113,20459,2980,572,1233,3654,6596,8404,https://images.gr-assets.com/books/1459520906m/29610595.jpg,eng,"['romance', 'contemporary', 'fiction', 'suspense']"
6289,6290,954303,954303,939213,6,"Natsumi Ando, Miyuki Kobayashi",2005,"Kitchen Princess, Vol. 01 (Kitchen Princess, #1)",4.16,16281,16318,289,463,899,2712,3713,8531,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['manga', 'romance', 'graphic-novels', 'comics', 'young-adult', 'fiction']"
6290,6291,79834,79834,1222321,107,Irving Stone,1934,Lust for Life,4.19,13082,15758,810,217,489,2422,5528,7102,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['historical-fiction', 'fiction', 'art', 'classics']"
6291,6292,5585788,5585788,5757031,23,Faith Hunter,2009,"Skinwalker (Jane Yellowrock, #1)",3.89,23233,25531,1528,758,1549,5741,9218,8265,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fantasy', 'paranormal', 'fiction']"
6292,6293,648194,648194,634333,29,Mary Kay Andrews,2004,Hissy Fit,3.96,16406,18023,1224,230,792,4359,6793,5849,https://images.gr-assets.com/books/1355940330m/648194.jpg,eng,"['chick-lit', 'romance', 'fiction', 'mystery', 'contemporary']"
6293,6294,11343348,11343348,16272568,49,"James Patterson, Mark T. Sullivan",2012,Private Games (Private #3),3.83,14358,17578,1195,380,1104,4640,6527,4927,https://images.gr-assets.com/books/1498199246m/11343348.jpg,eng,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
6294,6295,109901,109901,105919,27,Craig Johnson,2004,"The Cold Dish (Walt Longmire, #1)",4.14,14491,18109,2456,178,470,2763,7978,6720,https://images.gr-assets.com/books/1398028367m/109901.jpg,eng,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
6295,6296,21060,21060,4398231,8,Sherwood Smith,1997,Crown Duel (Crown & Court #1-2),4.19,19546,20200,913,336,827,3327,5927,9783,https://images.gr-assets.com/books/1360507771m/21060.jpg,eng,"['fantasy', 'young-adult', 'romance', 'fiction']"
6296,6297,731804,731804,717994,12,"Victoria Kann, Elizabeth Kann",2006,Pinkalicious,4.05,16585,16659,727,479,1050,3219,4286,7625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fiction', 'fantasy', 'books']"
6297,6298,5936,5936,1739475,8,"Pablo Neruda, Ilan Stavans",1974,The Poetry of Pablo Neruda,4.44,14596,14698,239,94,223,1386,4373,8622,https://images.gr-assets.com/books/1417605511m/5936.jpg,eng,"['poetry', 'classics', 'romance', 'fiction']"
6298,6299,2872,2872,2220311,52,Tracy Chevalier,2001,Falling Angels,3.55,18465,19931,1260,395,2050,7071,6992,3423,https://images.gr-assets.com/books/1327995250m/2872.jpg,eng,"['historical-fiction', 'fiction']"
6299,6300,194086,194086,187711,46,Madeleine Wickham,2001,Sleeping Arrangements,3.24,15689,18185,961,1124,3237,6712,4425,2687,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books']"
6300,6301,9975679,9975679,11163588,32,Ilsa J. Bick,2011,"Ashes (Ashes Trilogy, #1)",3.94,19532,21937,2778,616,1295,4601,7735,7690,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['young-adult', 'horror', 'science-fiction', 'fiction', 'fantasy']"
6301,6302,91582,91582,2424548,469,"Jane Austen, Robert William Chapman",1871,Lady Susan,3.56,17003,20969,2047,375,2061,7667,7108,3758,https://images.gr-assets.com/books/1328864949m/91582.jpg,eng,"['classics', 'fiction', 'romance', 'historical-fiction']"
6302,6303,18105011,18105011,25423841,7,Tillie Cole,2013,"Sweet Home (Sweet Home, #1)",4.05,28658,28775,2087,958,1568,4659,9524,12066,https://images.gr-assets.com/books/1376473414m/18105011.jpg,eng,"['romance', 'sports', 'contemporary', 'young-adult']"
6303,6304,35354,35354,1671916,70,Mary Higgins Clark,1994,Remember Me,3.91,16963,18604,466,93,714,5398,7045,5354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['mystery', 'fiction', 'suspense', 'thriller', 'crime', 'romance']"
6304,6305,1107001,1107001,1093941,13,"Julee Rosso, Sheila Lukins, Michael McLaughlin",1982,The Silver Palate Cookbook,4.06,15267,15600,114,323,718,2986,5186,6387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books']"
6305,6306,106648,106648,2324921,66,Sidney Sheldon,1990,Memories of Midnight,3.68,14196,15083,353,245,1217,5043,5179,3399,https://images.gr-assets.com/books/1501701194m/106648.jpg,eng,"['fiction', 'thriller', 'mystery', 'suspense', 'romance', 'crime', 'contemporary']"
6306,6307,460635,460635,1294681,28,Keri Hulme,1984,The Bone People,4.06,15110,16372,1391,438,890,2762,5446,6836,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fiction', 'contemporary', 'historical-fiction', 'fantasy']"
6307,6308,295305,295305,1193402,66,"Michelle Paver, Geoff Taylor",2004,"Wolf Brother (Chronicles of Ancient Darkness, #1)",4.15,15673,18078,1255,247,684,3136,6070,7941,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fantasy', 'young-adult', 'fiction', 'historical-fiction']"
6308,6309,17608111,17608111,24566794,21,Brian  McClellan,2014,"The Crimson Campaign (Powder Mage, #2)",4.35,14292,17072,825,59,198,1608,6973,8234,https://images.gr-assets.com/books/1363102695m/17608111.jpg,eng,"['fantasy', 'fiction']"
6309,6310,15984268,15984268,21738568,41,Gavin Extence,2013,The Universe Versus Alex Woods,4.08,12573,16730,2135,190,583,2915,7045,5997,https://images.gr-assets.com/books/1352436020m/15984268.jpg,eng,"['fiction', 'young-adult', 'contemporary']"
6310,6311,296125,296125,1377688,32,Marguerite Henry,1963,"Stormy, Misty's Foal (Misty, #3)",4.06,17412,17838,142,104,603,4295,5885,6951,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,eng,"['fiction', 'young-adult', 'classics', 'historical-fiction']"
6311,6312,6735082,6735082,6931373,21,"Tsugumi Ohba, Takeshi Obata, Diana Hammermeister",2009,"Bakuman, Band 1: Traum und Realität",4.18,14391,15682,398,350,689,2464,4389,7790,https://images.gr-assets.com/books/1346333264m/6735082.jpg,ger,"['manga', 'comics', 'graphic-novels', 'young-adult', 'fiction', 'romance', 'contemporary', 'art']"
6312,6313,73084,73084,4853462,50,Susan Elizabeth Phillips,1995,"Heaven, Texas (Chicago Stars, #2)",4.08,23857,25784,1081,294,1026,4983,9528,9953,https://images.gr-assets.com/books/1308646849m/73084.jpg,eng,"['romance', 'contemporary', 'sports', 'chick-lit', 'fiction']"
6313,6314,639787,639787,625995,203,Agatha Christie,1923,"The Murder on the Links (Hercule Poirot, #2)",3.8,18834,24000,1312,142,1100,7653,9666,5439,https://images.gr-assets.com/books/1384562979m/639787.jpg,eng,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
